frame,timestamp,ear_right_top_x,ear_right_top_y,ear_right_top_likelihood,ear_right_inner_x,ear_right_inner_y,ear_right_inner_likelihood,ear_right_base_x,ear_right_base_y,ear_right_base_likelihood,ear_left_top_x,ear_left_top_y,ear_left_top_likelihood,ear_left_inner_x,ear_left_inner_y,ear_left_inner_likelihood,ear_left_base_x,ear_left_base_y,ear_left_base_likelihood,forehead_left_x,forehead_left_y,forehead_left_likelihood,forehead_center_x,forehead_center_y,forehead_center_likelihood,forehead_right_x,forehead_right_y,forehead_right_likelihood,glabella_x,glabella_y,glabella_likelihood,eye_right_top_x,eye_right_top_y,eye_right_top_likelihood,eye_right_inner_x,eye_right_inner_y,eye_right_inner_likelihood,eye_right_bottom_x,eye_right_bottom_y,eye_right_bottom_likelihood,eye_right_outer_x,eye_right_outer_y,eye_right_outer_likelihood,eye_right_center_x,eye_right_center_y,eye_right_center_likelihood,eye_right_lower_x,eye_right_lower_y,eye_right_lower_likelihood,eye_right_upper_x,eye_right_upper_y,eye_right_upper_likelihood,eye_right_outerlower_x,eye_right_outerlower_y,eye_right_outerlower_likelihood,eye_left_top_x,eye_left_top_y,eye_left_top_likelihood,eye_left_inner_x,eye_left_inner_y,eye_left_inner_likelihood,eye_left_bottom_x,eye_left_bottom_y,eye_left_bottom_likelihood,eye_left_outer_x,eye_left_outer_y,eye_left_outer_likelihood,eye_left_center_x,eye_left_center_y,eye_left_center_likelihood,eye_left_lower_x,eye_left_lower_y,eye_left_lower_likelihood,eye_left_upper_x,eye_left_upper_y,eye_left_upper_likelihood,eye_left_outerlower_x,eye_left_outerlower_y,eye_left_outerlower_likelihood,nose_bridge_x,nose_bridge_y,nose_bridge_likelihood,nose_tip_x,nose_tip_y,nose_tip_likelihood,nose_left_x,nose_left_y,nose_left_likelihood,nose_right_x,nose_right_y,nose_right_likelihood,philtrum_x,philtrum_y,philtrum_likelihood,mouth_outer_left_x,mouth_outer_left_y,mouth_outer_left_likelihood,mouth_outer_right_x,mouth_outer_right_y,mouth_outer_right_likelihood,mouth_outer_upper_x,mouth_outer_upper_y,mouth_outer_upper_likelihood,mouth_outer_lower_x,mouth_outer_lower_y,mouth_outer_lower_likelihood,mouth_inner_left_x,mouth_inner_left_y,mouth_inner_left_likelihood,mouth_inner_right_x,mouth_inner_right_y,mouth_inner_right_likelihood,mouth_inner_upper_x,mouth_inner_upper_y,mouth_inner_upper_likelihood,mouth_inner_lower_x,mouth_inner_lower_y,mouth_inner_lower_likelihood,chin_tip_x,chin_tip_y,chin_tip_likelihood,cheek_right_upper_x,cheek_right_upper_y,cheek_right_upper_likelihood,cheek_right_lower_x,cheek_right_lower_y,cheek_right_lower_likelihood,cheek_left_upper_x,cheek_left_upper_y,cheek_left_upper_likelihood,cheek_left_lower_x,cheek_left_lower_y,cheek_left_lower_likelihood,contour_right1_x,contour_right1_y,contour_right1_likelihood,contour_right2_x,contour_right2_y,contour_right2_likelihood,contour_right3_x,contour_right3_y,contour_right3_likelihood,contour_left1_x,contour_left1_y,contour_left1_likelihood,contour_left2_x,contour_left2_y,contour_left2_likelihood,contour_left3_x,contour_left3_y,contour_left3_likelihood,ribbon_center_x,ribbon_center_y,ribbon_center_likelihood,ribbon_right_top_x,ribbon_right_top_y,ribbon_right_top_likelihood,ribbon_right_bottom_x,ribbon_right_bottom_y,ribbon_right_bottom_likelihood,ribbon_left_top_x,ribbon_left_top_y,ribbon_left_top_likelihood,ribbon_left_bottom_x,ribbon_left_bottom_y,ribbon_left_bottom_likelihood,head_top_x,head_top_y,head_top_likelihood
368,14.720000,49.196492,358.605738,0.761005,533.285963,53.950461,0.769617,502.190893,581.870728,0.823202,542.426025,584.593084,0.847340,49.448946,442.750953,0.597669,258.139308,645.729767,0.350597,457.349397,251.548946,0.876429,317.161083,479.198602,0.532470,681.289454,342.353935,0.265423,60.447250,78.419322,0.531030,59.918632,420.817976,0.601408,257.665157,315.780166,0.699509,147.916654,583.193666,0.413183,238.820830,268.527932,0.942486,519.339046,367.504870,0.093558,121.452197,563.622548,0.860729,537.479700,663.565753,0.627691,270.861440,228.733367,0.858681,713.166322,337.684657,0.577369,118.646842,203.332211,0.874707,382.630704,214.127856,0.563827,618.869270,651.447349,0.210441,718.286995,230.375089,0.192918,639.118346,22.102135,0.156331,282.293445,254.798108,0.666192,564.490249,564.413382,0.876517,487.135497,458.059087,0.256415,351.010652,598.345458,0.425065,398.539392,690.751277,0.112627,675.029256,687.763247,0.977305,670.487172,126.280461,0.490510,106.979402,329.409606,0.453767,220.282780,219.501283,0.921314,189.418196,265.729066,0.778540,270.574593,427.135640,0.160290,217.068454,606.651603,0.257943,618.727206,391.392349,0.617139,438.502991,642.131026,0.201306,450.875075,330.763623,0.314923,699.878333,713.249885,0.302074,646.172680,687.019908,0.464142,90.016774,662.703558,0.553499,65.313628,221.362735,0.151871,265.006399,343.306443,0.227220,532.786436,397.180196,0.348354,130.871771,29.273755,0.134918,569.171644,582.849428,0.653457,99.390730,456.939489,0.051480,167.066393,620.768115,0.997512,330.071965,269.867813,0.581491,392.710195,663.934073,0.665233,606.301275,358.664629,0.306972,595.476690,65.737397,0.358452,331.437139,208.199417,0.309588,700.986296,419.252877,0.684363,648.254174,451.587822,0.339705
369,14.760000,499.678114,410.694899,0.519754,25.854200,589.319036,0.226245,646.647142,302.499857,0.119929,80.822344,108.689287,0.394998,540.108523,709.136022,0.109805,53.464570,632.339606,0.701122,56.993880,336.256422,0.427557,114.894540,292.535661,0.905492,536.818323,44.293511,0.863984,85.804886,647.203370,0.815846,269.506395,336.146406,0.438414,569.832971,505.673899,0.287364,67.117680,117.382481,0.667903,561.073213,703.394757,0.256726,418.105567,537.397646,0.614945,376.927459,578.907007,0.465469,614.090350,184.335300,0.786747,566.069887,645.025521,0.282528,537.546658,170.927632,0.257179,435.652158,184.583757,0.218102,447.539451,496.800446,0.612528,242.352346,225.946483,0.972044,131.567806,232.866700,0.235600,35.315476,607.964539,0.460710,1.057210,48.924798,0.907532,701.957605,27.566577,0.264706,257.964893,133.568092,0.659720,190.872613,232.387976,0.815237,358.448161,168.386135,0.245350,580.162451,356.037661,0.247764,659.561454,274.125450,0.859765,472.820990,606.764591,0.150393,237.138942,536.016840,0.998232,59.213020,379.726097,0.694001,559.305756,191.597491,0.542273,555.389742,268.644810,0.842884,648.396274,396.767859,0.798829,31.239806,420.369721,0.008530,206.609697,249.219011,0.497280,314.656389,148.455238,0.474264,198.138763,358.374496,0.899712,1.320804,13.347178,0.855715,171.916621,489.610478,0.126485,410.860456,373.874213,0.751197,199.175855,651.718928,0.616406,554.729651,71.992681,0.458277,377.681107,110.006165,0.329795,593.393490,700.937375,0.146677,397.980967,630.795830,0.188004,590.984530,160.891019,0.635111,495.702673,613.358582,0.524720,127.439230,353.771520,0.133292,627.661407,96.766149,0.067660,589.675525,468.516668,0.601431,664.704846,291.464152,0.526768,62.693251,363.765824,0.200794
370,14.800000,107.909761,380.761266,0.716745,438.418491,564.448503,0.271341,85.824785,509.501186,0.991651,19.293280,230.214495,0.519628,306.814080,71.008929,0.077588,134.228106,623.222137,0.244691,499.110141,505.682039,0.663468,210.835888,527.873255,0.753989,369.179580,8.976679,0.824785,698.000476,256.722005,0.690794,398.638499,524.649812,0.098188,511.850671,105.801222,0.384538,337.556439,356.246358,0.512666,471.758721,499.653336,0.535578,88.329502,65.595534,0.330912,80.818217,308.497934,0.789148,68.908047,102.093467,0.385348,434.481297,562.604685,0.496084,304.726107,616.970678,0.702269,412.878772,221.092565,0.055058,458.829437,323.054315,0.271534,376.469223,99.370219,0.036781,620.501107,130.284211,0.206356,125.847204,99.632425,0.457885,610.369178,644.906712,0.491672,87.133763,714.747634,0.543102,21.237202,336.190522,0.097371,390.492806,511.237322,0.648737,411.085511,539.165157,0.064265,198.527758,281.147949,0.318264,382.402844,4.466266,0.922623,596.388900,53.095190,0.301981,501.433007,403.085110,0.634388,358.187088,713.357589,0.506888,147.275013,432.215953,0.108459,413.242369,53.131445,0.021745,570.717431,613.471913,0.849106,526.742007,584.460998,0.047051,247.513190,582.465975,0.431670,110.201140,205.821478,0.438787,560.877104,340.635287,0.261201,375.941417,96.256700,0.106973,279.750644,319.226413,0.066889,634.002014,110.489322,0.866891,719.207720,543.189101,0.756018,323.642101,658.208068,0.329208,474.456656,404.467054,0.502200,2.456624,492.274105,0.305866,224.790746,45.709996,0.188569,406.020715,401.622601,0.484392,346.620876,194.210189,0.009843,573.632446,612.531990,0.671086,556.591393,50.292841,0.105865,500.608968,70.354714,0.155964,127.219490,87.210913,0.889881,592.619767,30.778304,0.067377
371,14.840000,229.673019,275.032660,0.239132,332.009435,263.413361,0.576104,128.597075,85.856297,0.066934,253.709162,226.059948,0.081898,699.522165,673.797357,0.626631,618.166925,52.471194,0.674879,108.875445,420.960132,0.376927,404.482573,277.850657,0.638550,415.662964,595.670677,0.256159,268.278786,587.225800,0.110527,353.587659,90.876476,0.048600,602.069712,603.702103,0.809701,325.038734,603.302708,0.403491,311.380194,355.490850,0.041233,523.999648,707.699158,0.200309,426.878314,402.068290,0.358124,577.280541,691.842305,0.443820,370.732971,290.203398,0.972039,130.735714,10.902335,0.510061,1.780159,549.011673,0.020424,272.348010,106.343537,0.957056,130.432659,330.041131,0.714507,707.352201,565.780978,0.321207,60.328615,237.489244,0.361627,199.528094,106.093987,0.499052,526.519665,692.553528,0.035274,266.270916,49.729137,0.576574,719.872610,417.022392,0.733155,277.870721,288.740257,0.851258,304.573320,708.942584,0.123074,352.400238,512.370314,0.227525,381.287862,425.590843,0.763028,350.398649,399.091522,0.029431,454.895652,704.810965,0.360922,573.349355,663.176791,0.154328,597.128417,187.416350,0.766310,438.779882,652.434165,0.519704,629.499320,264.820706,0.933362,112.728454,242.602542,0.968701,334.740044,56.035477,0.804486,302.300788,215.469715,0.007428,398.844528,685.495791,0.602231,58.884353,577.977540,0.217824,252.629396,487.691700,0.361380,125.366866,433.313677,0.993933,318.954306,115.691161,0.458980,479.720989,576.557495,0.824465,80.864417,299.609913,0.429234,496.306244,295.411747,0.450556,242.869810,98.742978,0.892487,506.797828,553.467273,0.799613,244.897441,441.439544,0.439851,133.507979,208.917525,0.316059,699.764630,715.198998,0.848532,642.552738,701.513991,0.419115,341.993212,551.902019,0.348472
372,14.880000,382.324710,224.117792,0.390627,288.277382,476.520400,0.286070,659.623544,269.057369,0.761164,524.576286,588.370807,0.466321,27.297930,546.265733,0.973628,622.842810,704.472338,0.283688,587.824112,522.051833,0.960716,285.229950,153.790914,0.657735,304.278795,154.664929,0.197175,108.920814,600.068020,0.713353,435.492845,367.297654,0.173164,226.026181,140.445637,0.049996,133.643719,85.372853,0.628999,323.957431,33.997100,0.246657,530.972566,534.154799,0.097783,338.511846,515.457224,0.155849,155.440630,28.491955,0.896897,247.882238,398.558473,0.381609,208.858526,341.821188,0.465739,115.619409,169.886423,0.211170,378.737125,340.189272,0.806090,58.415935,661.120904,0.309607,192.446984,670.619762,0.292216,313.300670,405.532362,0.608609,490.441505,61.359737,0.936386,635.254642,490.219421,0.704972,714.617175,668.308183,0.541324,94.168812,85.683600,0.989797,425.185041,105.384597,0.825332,1.546463,229.707073,0.997486,501.763821,497.445131,0.167286,663.213560,505.087303,0.136357,471.099665,137.297286,0.155212,109.615967,133.001098,0.717748,594.302321,83.110064,0.120456,192.189918,160.430153,0.998663,411.998065,540.630801,0.994468,397.930117,458.578371,0.254720,596.375473,688.532520,0.306365,74.715684,716.853995,0.936949,542.183722,52.202913,0.468931,622.306688,632.075758,0.612085,63.369293,588.453928,0.820148,395.067839,455.475197,0.205984,429.555365,718.285221,0.007509,566.602270,137.951133,0.164179,701.093983,313.802286,0.699506,78.773715,12.633830,0.659390,368.814568,368.281694,0.294929,696.290565,366.524808,0.698521,627.969028,695.267196,0.025674,107.242992,333.880795,0.291909,661.818062,429.981212,0.699034,639.130905,348.054857,0.735301,575.739469,535.624069,0.265175,668.520742,628.012526,0.096836
373,14.920000,587.410183,654.217951,0.686937,414.239979,644.443684,0.114845,479.232135,162.133775,0.681503,287.632249,178.732060,0.729906,316.952314,593.224302,0.160848,534.504475,375.495634,0.192275,290.994025,307.692034,0.753960,39.069208,273.570272,0.426139,205.547060,329.274356,0.828444,478.614158,543.759954,0.934005,14.686724,544.385904,0.069288,339.344420,398.006553,0.919762,316.213292,710.423929,0.287696,462.737969,165.225369,0.606814,167.517202,527.558988,0.633503,274.344557,161.974716,0.924728,516.605395,274.415778,0.322596,640.164699,665.262473,0.266459,183.101257,548.418383,0.443963,567.207442,165.848691,0.673775,285.008168,253.304645,0.876902,428.286740,122.317090,0.122746,110.683722,693.329298,0.625014,80.788990,673.968827,0.283030,652.253247,550.745168,0.984353,50.437972,629.894986,0.551937,291.784542,417.831619,0.111324,432.012506,700.725498,0.257846,294.209112,399.050976,0.421991,77.446524,183.912194,0.448969,718.186547,205.182533,0.238512,59.255225,123.395545,0.770949,229.167847,3.745414,0.024470,401.559980,689.223986,0.176045,126.384979,159.778140,0.833883,263.124869,422.411247,0.083119,76.589022,158.331363,0.204935,684.084371,658.901509,0.096629,332.717468,687.129259,0.315559,173.705168,54.074649,0.369775,46.158712,194.053427,0.220140,707.224957,9.140422,0.131958,341.802036,218.952823,0.090730,198.261552,33.785552,0.463593,205.722419,383.070744,0.038010,93.845039,290.525201,0.912666,155.275529,618.213234,0.293596,220.847834,517.621141,0.131905,127.018629,312.786558,0.298846,378.996560,97.019990,0.890339,273.173185,158.395900,0.462421,306.126804,11.203856,0.324481,283.019240,664.605377,0.275983,679.290347,653.941663,0.025443,485.917949,507.043402,0.656435,693.452888,652.083876,0.362801
374,14.960000,633.266067,631.963162,0.843303,60.927890,132.078414,0.967112,575.491444,61.894723,0.023553,68.580541,11.310906,0.151322,245.925169,357.314478,0.497208,528.978332,404.644684,0.897181,81.805576,524.793005,0.667058,538.576143,179.859654,0.487082,307.854919,295.101852,0.546793,417.942848,53.009374,0.225640,468.269077,256.082083,0.867777,93.312840,179.200830,0.826225,220.986722,575.914277,0.449620,6.466828,312.659441,0.988986,117.936367,412.735361,0.270062,312.895911,434.512212,0.693818,258.185311,92.987795,0.733393,124.721013,346.982433,0.429267,30.515249,290.449667,0.052995,600.091025,398.807431,0.476253,200.885785,108.418279,0.487941,161.215923,90.253547,0.675935,698.652717,130.857265,0.818354,602.522667,131.899441,0.783737,719.297878,392.447521,0.598863,273.716246,213.923256,0.048238,19.124025,693.733578,0.373489,406.677888,667.800229,0.976777,236.795156,136.346234,0.290517,447.787600,77.570975,0.037901,215.772112,27.092375,0.383650,661.919113,158.872326,0.424740,708.358777,450.462005,0.520605,634.652200,446.879610,0.913065,219.937492,325.718153,0.053020,598.421754,707.167670,0.726949,143.404730,16.425496,0.102042,261.657442,136.141377,0.880437,556.738180,280.072055,0.901838,101.357139,501.050612,0.688903,210.610902,515.075004,0.437355,561.479875,163.907418,0.244037,91.074135,59.915522,0.775146,0.294446,613.026519,0.825169,83.990501,573.757155,0.202637,424.055550,268.448885,0.113054,552.068770,317.287983,0.362578,188.910556,536.944850,0.139231,11.851415,20.708706,0.943351,417.404816,295.554501,0.130853,384.308979,509.242547,0.745789,0.807358,259.910439,0.287933,215.576879,539.418668,0.164832,344.890475,113.124245,0.520604,698.545124,362.870273,0.620752,604.284960,123.014707,0.303188
375,15.000000,677.576617,509.172574,0.666059,661.828403,98.628045,0.448120,476.752486,445.032576,0.006631,533.677787,635.148746,0.686667,311.782126,715.495919,0.941322,261.894036,396.246684,0.985121,481.207337,223.367992,0.039638,243.820933,510.927535,0.220894,431.816014,420.376697,0.250180,354.049414,228.052023,0.026839,518.724622,69.420156,0.191411,714.900789,472.949861,0.832153,517.469986,652.445689,0.601107,432.668220,276.790508,0.563788,39.846001,673.624251,0.970659,196.490503,566.814239,0.262093,710.629579,533.273879,0.532381,328.085311,425.833518,0.761127,555.750198,62.043824,0.136444,646.507857,118.997318,0.736087,71.291174,70.288131,0.555159,244.508749,586.793437,0.751254,271.783013,421.499084,0.964494,527.625870,269.452461,0.363635,631.356918,498.378903,0.788332,601.350382,420.291056,0.422155,686.658114,624.012929,0.602852,277.910255,539.536614,0.763631,613.626939,381.991276,0.181073,125.731274,190.640140,0.760490,530.971111,211.806255,0.129446,673.678463,24.417699,0.105022,449.848127,256.827030,0.651388,619.779078,15.521519,0.198745,615.852271,462.068454,0.471241,299.771269,173.579948,0.533512,522.768781,206.647814,0.088714,82.323732,507.888119,0.896778,110.920853,402.659201,0.345476,371.803249,361.296777,0.690933,609.466050,480.509967,0.605494,324.985721,40.534113,0.341874,634.115137,294.611829,0.309331,262.357683,392.342938,0.969249,319.486072,168.984011,0.698563,241.615706,341.544427,0.246535,344.946976,10.535789,0.949936,685.159411,412.413343,0.480779,146.667213,230.837837,0.057769,174.985069,122.371995,0.644209,573.079047,313.834056,0.414051,388.599875,243.728005,0.577424,68.769837,175.159495,0.495187,218.752872,690.653269,0.704919,334.988873,309.201216,0.116433,269.891276,376.828079,0.084503
376,15.040000,187.719187,236.938363,0.327004,112.311473,682.309198,0.509185,707.537664,291.566249,0.482467,65.682041,17.045304,0.566733,31.445915,659.846204,0.838477,252.751557,334.406489,0.251566,56.199815,391.550440,0.722599,395.717850,508.570423,0.702902,52.561893,271.731069,0.796591,228.764752,364.867089,0.810093,61.917628,694.116385,0.497750,701.817038,459.701939,0.395468,453.988986,102.279080,0.625106,267.838756,706.599307,0.793385,316.790274,65.093923,0.664784,90.790432,52.986682,0.728902,2.586092,446.909530,0.500100,217.390445,432.590031,0.269767,542.163704,387.221692,0.289220,565.813621,517.477491,0.918918,586.411989,146.053909,0.460639,2.837026,376.517199,0.442374,246.017489,283.971572,0.927455,460.621501,619.992470,0.410014,38.485317,252.349817,0.930542,92.947725,119.872259,0.128153,701.785507,692.133782,0.724743,604.682256,642.084010,0.133750,382.186066,241.914596,0.361988,501.724943,299.727438,0.447754,26.976744,537.633417,0.496157,95.127551,674.451503,0.270289,208.933149,518.624730,0.752771,165.060218,666.907528,0.248255,193.486523,234.265010,0.904884,495.417528,695.702325,0.663925,655.523728,155.148272,0.786667,390.675583,638.555774,0.713171,508.602334,493.774789,0.975984,412.282127,148.475316,0.524559,13.651186,165.738026,0.719702,488.715979,115.027917,0.227118,426.966914,562.900307,0.412254,92.565656,398.060608,0.378557,357.300280,609.300475,0.355875,123.361638,272.099780,0.429745,406.644140,711.130334,0.496183,388.166096,210.813146,0.037636,446.722921,357.103988,0.856672,398.148144,687.997465,0.078520,612.114033,293.869585,0.189970,350.991985,154.859360,0.093678,502.595174,44.563517,0.556746,228.378700,10.987867,0.006111,229.783788,354.261123,0.256601,719.300157,100.051140,0.158794
377,15.080000,99.030311,381.428143,0.053616,328.462058,101.244763,0.468984,632.319927,487.437039,0.967191,74.076439,666.728350,0.859892,500.677219,514.485554,0.429478,536.020693,686.677870,0.303681,167.653853,86.854177,0.813784,178.305734,602.447497,0.389243,501.736050,36.485748,0.749912,351.872274,611.995418,0.556898,414.714300,173.964995,0.524355,630.298407,716.013451,0.720430,140.165975,251.585096,0.947982,184.820561,529.859136,0.528416,538.790380,107.860114,0.247142,112.871322,309.381257,0.623927,376.816237,0.699921,0.094802,373.853254,438.253953,0.079649,503.992851,83.101393,0.334062,644.376628,598.519757,0.798025,561.552366,297.034190,0.708393,452.262028,123.098364,0.937150,346.751823,417.835298,0.301632,587.598754,182.064769,0.504863,636.415031,574.491531,0.593955,353.908640,461.190408,0.979000,56.267570,108.677005,0.016788,159.769341,677.558655,0.240243,445.839587,318.104899,0.869487,580.990914,116.705816,0.684275,598.409205,653.724143,0.381611,364.933723,226.478485,0.361876,355.721705,464.536404,0.346475,259.103724,714.183592,0.664625,525.969684,317.232753,0.532235,457.209668,567.351619,0.636164,674.527712,596.334763,0.559895,611.953026,148.056363,0.830066,534.627711,241.543590,0.973602,147.362497,187.769348,0.895959,165.361431,42.391862,0.364256,591.698253,701.627624,0.359091,310.864989,125.326435,0.301184,387.752901,563.261716,0.865849,639.049647,620.619519,0.101680,231.127149,312.223218,0.411686,263.310189,386.648579,0.547658,511.711999,448.207777,0.915174,112.001660,619.467006,0.542874,465.173948,243.214300,0.902701,149.004545,156.728406,0.543247,38.583586,236.867902,0.640969,188.975316,471.459714,0.458725,404.453715,167.336250,0.064808,482.670303,313.222451,0.442683,680.916390,310.914733,0.637852
378,15.120000,637.650616,575.461402,0.769626,590.845665,438.954276,0.359872,266.139267,44.252828,0.923519,322.880087,554.972858,0.108990,230.376336,348.832845,0.969193,292.306002,226.202389,0.831929,675.769668,265.509379,0.849477,399.907423,229.274514,0.416921,641.104253,310.000638,0.669941,522.841340,505.464777,0.877831,597.957231,545.900565,0.188850,589.464640,308.496137,0.887323,479.976194,155.980432,0.810902,400.830292,65.658199,0.621814,181.905402,274.118003,0.939593,643.685147,223.845782,0.884420,35.159134,125.513587,0.235716,514.126751,216.079668,0.162117,583.326025,237.191319,0.332353,200.080513,674.148255,0.475397,138.349355,111.163770,0.651544,488.205308,268.555468,0.551839,561.898131,419.094675,0.744787,206.960974,676.497509,0.552570,256.033589,332.856137,0.823285,97.677126,188.318003,0.753409,87.580262,163.185136,0.759553,419.612362,288.371645,0.533026,206.311007,586.352754,0.510743,234.870666,446.446461,0.237942,72.481104,425.022373,0.589676,278.699806,168.938650,0.919028,198.357775,299.943937,0.034322,226.576966,28.949030,0.344555,396.090810,372.104502,0.908411,597.981103,432.700087,0.531020,323.563837,148.468015,0.523412,88.959675,136.445482,0.533033,470.304865,226.147084,0.325443,545.241566,557.433730,0.942716,623.048872,431.209495,0.630225,695.084067,566.191532,0.608286,210.045307,471.259240,0.130639,681.424028,637.120697,0.880255,297.370551,421.932629,0.342423,538.409821,513.979298,0.100707,41.055939,504.552412,0.522865,477.499177,263.190065,0.846805,689.642231,340.179395,0.828000,177.505791,46.757067,0.292186,529.214349,672.140539,0.581013,260.965906,217.006428,0.597839,95.268987,687.320992,0.880712,180.166379,677.087105,0.602053,454.522441,535.007776,0.080472,121.552885,523.129595,0.628210
379,15.160000,335.656014,192.686415,0.218772,454.655957,534.473842,0.509414,300.896343,199.528222,0.996751,218.720493,323.232965,0.374715,710.433730,623.271423,0.106391,6.812841,47.094862,0.199749,94.845736,527.726759,0.443655,313.032579,675.261949,0.102484,111.167852,586.723071,0.546342,394.124284,154.057705,0.552906,717.462239,546.028507,0.126974,468.599457,472.100282,0.462358,113.969947,138.724425,0.845237,259.913671,538.362199,0.167887,213.171476,266.893865,0.662699,311.188535,303.201185,0.326987,192.747938,59.741971,0.238453,215.803904,88.572439,0.683851,496.368999,508.821275,0.956232,482.312355,528.731269,0.323370,45.830451,713.578842,0.068332,528.489881,4.685928,0.207689,227.238535,653.631300,0.473538,618.176387,25.968593,0.392154,519.831046,172.136856,0.037735,546.377156,643.950685,0.933811,214.406970,356.793408,0.439180,581.462827,135.276615,0.114533,535.853189,20.414788,0.893317,270.447146,357.853487,0.802567,137.431710,362.262510,0.785939,318.566745,676.599834,0.982278,699.258353,386.614775,0.576340,313.115087,64.123295,0.790438,96.448683,607.136394,0.228188,353.213410,453.623766,0.620241,242.658896,183.119633,0.491609,0.546091,160.515783,0.827666,296.989859,336.730808,0.251008,249.169402,346.893729,0.710431,658.760438,648.285394,0.745121,402.227644,273.719221,0.770909,281.514348,288.337249,0.559401,96.408326,197.385700,0.348708,39.703773,253.325188,0.693844,608.803726,301.304958,0.228681,130.520645,634.373271,0.295901,337.965594,247.472828,0.858293,379.361682,427.840754,0.552146,97.868916,430.433535,0.357605,224.588075,73.324494,0.224530,570.000932,78.011177,0.633701,98.845625,452.549052,0.798610,674.526350,199.461641,0.313797,244.157522,376.278567,0.248495,41.017837,497.885795,0.191986
